"id","primary_key","created_date","created_time","valid_upto","exception_id","Severity","department","isactive","logic"
"4210","2125","2024-09-09 00:00:00","17:55:24.347210","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4211","2126","2024-09-09 00:00:00","17:55:24.348211","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4212","2127","2024-09-09 00:00:00","17:55:24.348211","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4213","2128","2024-09-09 00:00:00","17:55:24.349208","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4214","2129","2024-09-09 00:00:00","17:55:24.349208","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4215","2130","2024-09-09 00:00:00","17:55:24.350207","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4216","2131","2024-09-09 00:00:00","17:55:24.350207","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4217","2132","2024-09-09 00:00:00","17:55:24.350207","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4218","2133","2024-09-09 00:00:00","17:55:24.351304","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4219","2134","2024-09-09 00:00:00","17:55:24.351304","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4220","2135","2024-09-09 00:00:00","17:55:24.352210","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4221","2136","2024-09-09 00:00:00","17:55:24.352210","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4222","2137","2024-09-09 00:00:00","17:55:24.353208","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4223","2138","2024-09-09 00:00:00","17:55:24.353208","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4224","2139","2024-09-09 00:00:00","17:55:24.353208","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4225","2140","2024-09-09 00:00:00","17:55:24.354207","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4226","2141","2024-09-09 00:00:00","17:55:24.354207","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4227","2142","2024-09-09 00:00:00","17:55:24.355207","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4228","2143","2024-09-09 00:00:00","17:55:24.356210","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4229","2144","2024-09-09 00:00:00","17:55:24.356210","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4230","2145","2024-09-09 00:00:00","17:55:24.357218","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4231","2146","2024-09-09 00:00:00","17:55:24.357218","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4232","2147","2024-09-09 00:00:00","17:55:24.358262","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4233","2148","2024-09-09 00:00:00","17:55:24.358262","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4234","2149","2024-09-09 00:00:00","17:55:24.359258","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4235","2150","2024-09-09 00:00:00","17:55:24.359258","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4236","2151","2024-09-09 00:00:00","17:55:24.360207","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4237","2152","2024-09-09 00:00:00","17:55:24.360207","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4238","2153","2024-09-09 00:00:00","17:55:24.361207","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4239","2154","2024-09-09 00:00:00","17:55:24.362207","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4240","2155","2024-09-09 00:00:00","17:55:24.362207","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4241","2156","2024-09-09 00:00:00","17:55:24.363208","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4242","2157","2024-09-09 00:00:00","17:55:24.363208","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4243","2158","2024-09-09 00:00:00","17:55:24.364211","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4244","2159","2024-09-09 00:00:00","17:55:24.364211","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4245","2160","2024-09-09 00:00:00","17:55:24.365291","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4246","2161","2024-09-09 00:00:00","17:55:24.365291","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4247","2162","2024-09-09 00:00:00","17:55:24.366209","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4248","2163","2024-09-09 00:00:00","17:55:24.366209","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4249","2164","2024-09-09 00:00:00","17:55:24.367211","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4250","2165","2024-09-09 00:00:00","17:55:24.367211","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4251","2166","2024-09-09 00:00:00","17:55:24.368208","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4252","2167","2024-09-09 00:00:00","17:55:24.369206","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4253","2168","2024-09-09 00:00:00","17:55:24.369206","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4254","2169","2024-09-09 00:00:00","17:55:24.370211","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4255","2170","2024-09-09 00:00:00","17:55:24.370211","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4256","2171","2024-09-09 00:00:00","17:55:24.371494","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4257","2172","2024-09-09 00:00:00","17:55:24.371494","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4258","2173","2024-09-09 00:00:00","17:55:24.371494","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4259","2174","2024-09-09 00:00:00","17:55:24.371494","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4260","2175","2024-09-09 00:00:00","17:55:24.371494","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4261","2176","2024-09-09 00:00:00","17:55:24.371494","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4262","2177","2024-09-09 00:00:00","17:55:24.371494","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4263","2178","2024-09-09 00:00:00","17:55:24.371494","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4264","2179","2024-09-09 00:00:00","17:55:24.371494","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4265","2180","2024-09-09 00:00:00","17:55:24.371494","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4266","2181","2024-09-09 00:00:00","17:55:24.375090","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4267","2182","2024-09-09 00:00:00","17:55:24.375090","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4268","2183","2024-09-09 00:00:00","17:55:24.376105","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4269","2184","2024-09-09 00:00:00","17:55:24.376105","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4270","2185","2024-09-09 00:00:00","17:55:24.377111","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4271","2186","2024-09-09 00:00:00","17:55:24.377720","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4272","2187","2024-09-09 00:00:00","17:55:24.377720","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4273","2188","2024-09-09 00:00:00","17:55:24.378793","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4274","2189","2024-09-09 00:00:00","17:55:24.378793","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4275","2190","2024-09-09 00:00:00","17:55:24.379791","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4276","2191","2024-09-09 00:00:00","17:55:24.380397","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4277","2192","2024-09-09 00:00:00","17:55:24.380397","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4278","2193","2024-09-09 00:00:00","17:55:24.381457","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4279","2194","2024-09-09 00:00:00","17:55:24.381457","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4280","2195","2024-09-09 00:00:00","17:55:24.382454","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4281","2196","2024-09-09 00:00:00","17:55:24.383061","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4282","2197","2024-09-09 00:00:00","17:55:24.383061","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4283","2198","2024-09-09 00:00:00","17:55:24.384094","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4284","2199","2024-09-09 00:00:00","17:55:24.384094","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4285","2200","2024-09-09 00:00:00","17:55:24.384094","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4286","2201","2024-09-09 00:00:00","17:55:24.385175","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4287","2202","2024-09-09 00:00:00","17:55:24.385175","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4288","2203","2024-09-09 00:00:00","17:55:24.386232","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4289","2204","2024-09-09 00:00:00","17:55:24.386232","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4290","2205","2024-09-09 00:00:00","17:55:24.387242","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4291","2206","2024-09-09 00:00:00","17:55:24.387242","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4292","2207","2024-09-09 00:00:00","17:55:24.387854","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4293","2208","2024-09-09 00:00:00","17:55:24.387854","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4294","2209","2024-09-09 00:00:00","17:55:24.388928","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4295","2210","2024-09-09 00:00:00","17:55:24.388928","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4296","2211","2024-09-09 00:00:00","17:55:24.388928","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4297","2212","2024-09-09 00:00:00","17:55:24.389915","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4298","2213","2024-09-09 00:00:00","17:55:24.389915","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4299","2214","2024-09-09 00:00:00","17:55:24.390924","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4300","2215","2024-09-09 00:00:00","17:55:24.390924","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4301","2216","2024-09-09 00:00:00","17:55:24.391843","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"4302","2217","2024-09-09 00:00:00","17:55:24.391843","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
